# LAMMPS data file

2208 atoms
2688 bonds
4608 angles
3840 dihedrals
1152 impropers

14 atom types
12 bond types
16 angle types
12 dihedral types
4 improper types

0 34.02400207519531 xlo xhi
0 34.02400207519531 ylo yhi
0 34.02400207519531 zlo zhi

Masses

1 12.011 # C1
2 12.011 # C2
3 12.011 # C3
4 1.008 # H2
5 1.008 # H3
6 14.007 # N
7 65.38 # Zn
8 1.008 # HO
9 15.035 # CH (12.011+1.008*3)
10 15.9994 # OH
11 0.0001 # Me
12 15.999 # OW
13 1.00784 # HW
14 0.0001 # MW

Atoms # full

300 1 2 0.00000 28.87197 1.85176 27.55200 # C2
301 1 2 0.00000 22.55397 1.85176 23.16800 # C2
302 1 2 0.00000 31.05897 2.25076 23.56700 # C2
303 1 2 0.00000 23.91997 3.21776 31.67400 # C2
304 1 2 0.00000 23.91997 2.25076 30.70600 # C2
305 1 2 0.00000 32.02697 3.21776 23.56700 # C2
306 1 4 0.00000 27.64397 2.60976 29.24100 # H2
307 1 4 0.00000 23.78197 2.60976 21.47800 # H2
308 1 4 0.00000 29.59397 2.60976 27.29100 # H2
309 1 4 0.00000 21.83097 2.60976 23.42900 # H2
310 1 4 0.00000 30.33697 1.98876 22.80800 # H2
311 1 4 0.00000 23.16097 3.93976 31.93500 # H2
312 1 4 0.00000 23.16097 1.98876 29.98400 # H2
313 1 4 0.00000 32.28797 3.93976 22.80800 # H2
314 1 3 0.00000 24.09097 1.49276 26.98200 # C3
315 1 3 0.00000 27.33497 1.49276 23.73800 # C3
316 1 3 0.00000 32.59697 1.68076 26.79400 # C3
317 1 3 0.00000 27.14697 1.68076 32.24400 # C3
318 1 5 0.00000 26.90097 2.06876 22.91900 # H3
319 1 5 0.00000 24.52497 2.06876 27.80000 # H3
320 1 5 0.00000 23.27197 2.06876 26.54800 # H3
321 1 5 0.00000 28.15297 2.06876 24.17200 # H3
322 1 5 0.00000 31.77797 1.24676 27.37000 # H3
323 1 5 0.00000 27.72297 2.49876 32.67800 # H3
324 1 5 0.00000 27.72297 1.24676 31.42500 # H3
325 1 5 0.00000 33.03097 2.49876 27.37000 # H3
326 1 5 0.00000 26.56297 1.39476 24.51000 # H3
327 1 5 0.00000 24.86297 1.39476 26.21000 # H3
328 1 5 0.00000 33.36897 0.90876 26.69600 # H3
329 1 5 0.00000 27.04897 0.90876 33.01600 # H3
330 1 6 0.00000 27.23597 0.65176 28.45500 # N
331 1 6 0.00000 24.18997 0.65176 22.26500 # N
332 1 6 0.00000 28.80797 0.65176 26.88300 # N
333 1 6 0.00000 22.61797 0.65176 23.83700 # N
334 1 6 0.00000 31.12397 1.58176 24.76700 # N
335 1 6 0.00000 25.11997 3.15276 32.34300 # N
336 1 6 0.00000 25.11997 1.58176 30.77100 # N
337 1 6 0.00000 32.69597 3.15276 24.76700 # N
338 1 1 0.00000 25.61097 2.14876 1.93200 # C1
339 1 2 0.00000 27.50597 3.21776 2.03400 # C2
340 1 2 0.00000 27.50597 2.25076 3.00100 # C2
341 1 4 0.00000 28.26497 3.93976 1.77200 # H2
342 1 4 0.00000 28.26497 1.98876 3.72300 # H2
343 1 3 0.00000 24.27897 1.68076 1.46400 # C3
344 1 5 0.00000 23.70197 2.49876 1.03000 # H3
345 1 5 0.00000 23.70197 1.24676 2.28200 # H3
346 1 5 0.00000 24.37697 0.90876 0.69200 # H3
347 1 6 0.00000 26.30597 3.15276 1.36500 # N
348 1 6 0.00000 26.30597 1.58176 2.93600 # N
349 1 7 0.00000 25.71297 0.05876 12.60100 # Zn
350 1 7 0.00000 25.71297 0.05876 4.09500 # Zn
351 1 7 0.00000 29.96597 0.05876 8.34800 # Zn
352 1 1 0.00000 23.62297 0.16076 10.43800 # C1
353 1 1 0.00000 27.80297 0.16076 6.25800 # C1
354 1 1 0.00000 32.12797 2.14876 8.45000 # C1
355 1 1 0.00000 25.81497 2.14876 14.76300 # C1
356 1 1 0.00000 25.61097 2.14876 18.94400 # C1
357 1 2 0.00000 27.90497 1.85176 11.50700 # C2
358 1 2 0.00000 23.52097 1.85176 5.18900 # C2
359 1 2 0.00000 28.87197 1.85176 10.54000 # C2
360 1 2 0.00000 22.55397 1.85176 6.15600 # C2
361 1 2 0.00000 31.05897 2.25076 6.55500 # C2
362 1 2 0.00000 23.91997 3.21776 14.66200 # C2
363 1 2 0.00000 27.50597 3.21776 19.04599 # C2
364 1 2 0.00000 27.50597 2.25076 20.01300 # C2
365 1 2 0.00000 23.91997 2.25076 13.69400 # C2
366 1 2 0.00000 32.02697 3.21776 6.55500 # C2
367 1 4 0.00000 27.64397 2.60976 12.22900 # H2
368 1 4 0.00000 23.78197 2.60976 4.46600 # H2
369 1 4 0.00000 29.59397 2.60976 10.27900 # H2
370 1 4 0.00000 21.83097 2.60976 6.41700 # H2
371 1 4 0.00000 30.33697 1.98876 5.79600 # H2
372 1 4 0.00000 23.16097 3.93976 14.92300 # H2
373 1 4 0.00000 28.26497 3.93976 18.78400 # H2
374 1 4 0.00000 28.26497 1.98876 20.73500 # H2
375 1 4 0.00000 23.16097 1.98876 12.97200 # H2
376 1 4 0.00000 32.28797 3.93976 5.79600 # H2
377 1 3 0.00000 24.09097 1.49276 9.97000 # C3
378 1 3 0.00000 27.33497 1.49276 6.72600 # C3
379 1 3 0.00000 32.59697 1.68076 9.78200 # C3
380 1 3 0.00000 27.14697 1.68076 15.23200 # C3
381 1 3 0.00000 24.27897 1.68076 18.47599 # C3
382 1 5 0.00000 26.90097 2.06876 5.90700 # H3
383 1 5 0.00000 24.52497 2.06876 10.78800 # H3
384 1 5 0.00000 23.27197 2.06876 9.53600 # H3
385 1 5 0.00000 28.15297 2.06876 7.16000 # H3
386 1 5 0.00000 31.77797 1.24676 10.35800 # H3
387 1 5 0.00000 27.72297 2.49876 15.66600 # H3
388 1 5 0.00000 23.70197 2.49876 18.04200 # H3
389 1 5 0.00000 27.72297 1.24676 14.41300 # H3
390 1 5 0.00000 23.70197 1.24676 19.29399 # H3
391 1 5 0.00000 33.03097 2.49876 10.35800 # H3
392 1 5 0.00000 26.56297 1.39476 7.49800 # H3
393 1 5 0.00000 24.86297 1.39476 9.19800 # H3
394 1 5 0.00000 33.36897 0.90876 9.68400 # H3
395 1 5 0.00000 27.04897 0.90876 16.00399 # H3
396 1 5 0.00000 24.37697 0.90876 17.70400 # H3
397 1 6 0.00000 27.23597 0.65176 11.44300 # N
398 1 6 0.00000 24.18997 0.65176 5.25300 # N
399 1 6 0.00000 28.80797 0.65176 9.87100 # N
400 1 6 0.00000 22.61797 0.65176 6.82500 # N
401 1 6 0.00000 31.12397 1.58176 7.75500 # N
402 1 6 0.00000 25.11997 3.15276 15.33100 # N
403 1 6 0.00000 26.30597 3.15276 18.37700 # N
404 1 6 0.00000 26.30597 1.58176 19.94799 # N
405 1 6 0.00000 25.11997 1.58176 13.75900 # N
406 1 6 0.00000 32.69597 3.15276 7.75500 # N
407 1 7 0.00000 25.71297 17.07076 29.61300 # Zn
408 1 7 0.00000 25.71297 17.07076 21.10700 # Zn
409 1 7 0.00000 29.96597 8.56476 33.86600 # Zn
410 1 7 0.00000 21.45997 8.56476 33.86600 # Zn
411 1 7 0.00000 25.71297 12.81776 33.86600 # Zn
412 1 7 0.00000 25.71297 4.31176 33.86600 # Zn
413 1 7 0.00000 29.96597 17.07076 25.36000 # Zn
414 1 1 0.00000 23.62297 17.17276 27.45000 # C1
415 1 1 0.00000 27.80297 16.96875 27.45000 # C1
416 1 1 0.00000 27.80297 17.17276 23.27000 # C1
417 1 1 0.00000 23.62297 16.96875 23.27000 # C1
418 1 1 0.00000 27.80297 6.47476 33.96800 # C1
